Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Hospital Type,Hospital Ownership,Emergency Services,Location
100314,WEST KENDALL BAPTIST HOSPITAL,9555 SW 162 AVE,MIAMI,FL,33196,MIAMI-DADE,7864672011,Acute Care Hospitals,Voluntary non-profit - Private,true,"9555 SW 162 AVE
MIAMI, FL 33196
(25.677111, -80.457359)"
100315,VIERA HOSPITAL,8745 N WICKHAM RD,MELBOURNE,FL,32940,BREVARD,3214349000,Acute Care Hospitals,Voluntary non-profit - Private,true,"8745 N WICKHAM RD
MELBOURNE, FL 32940
"
100316,PALM BAY HOSPITAL,"1425 MALABAR RD, NE",PALM BAY,FL,32907,BREVARD,3214348000,Acute Care Hospitals,Proprietary,true,"1425 MALABAR RD, NE
PALM BAY, FL 32907
(27.99833, -80.61208)"
100319,FLORIDA HOSPITAL WESLEY CHAPEL,2600 BRUCE B DOWNS BLVD,WESLEY CHAPEL,FL,33544,PASCO,8139295490,Acute Care Hospitals,Voluntary non-profit - Private,true,"2600 BRUCE B DOWNS BLVD
WESLEY CHAPEL, FL 33544
(28.192137, -82.353415)"
100320,POINCIANA MEDICAL CENTER,325 CYPRESS PKWY,KISSIMMEE,FL,34758,OSCEOLA,4075302000,Acute Care Hospitals,Proprietary,true,"325 CYPRESS PKWY
KISSIMMEE, FL 34758
(28.142723, -81.472985)"
100321,ST VINCENTS MEDICAL CENTER - CLAY COUNTY,1670 ST VINCENTS WAY,MIDDLEBURG,FL,32068,CLAY,9043087164,Acute Care Hospitals,Voluntary non-profit - Private,true,"1670 ST VINCENTS WAY
MIDDLEBURG, FL 32068
(30.108329, -81.831575)"
100322,REGIONAL GENERAL HOSPITAL WILLISTON,125 SW 7TH ST,WILLISTON,FL,32696,LEVY,3525282801,Acute Care Hospitals,Voluntary non-profit - Private,true,"125 SW 7TH ST
WILLISTON, FL 32696
(29.383904, -82.455788)"
10057F,VA NORTH FLORIDA/SOUTH GEORGIA HEALTHCARE SYSTEM,1601 S W ARCHER ROAD,GAINESVILLE,FL,32608,ALACHUA,3523761611,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,false,"1601 S W ARCHER ROAD
GAINESVILLE, FL 32608
(29.638172, -82.346001)"
10063F,TAMPA VA MEDICAL CENTER,13000 BRUCE B DOWNS BLVD.,TAMPA,FL,33612,HILLSBOROUGH,8139722000,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,false,"13000 BRUCE B DOWNS BLVD.
TAMPA, FL 33612
(28.064029, -82.426155)"
10064F,MIAMI VA MEDICAL CENTER,1201 N W 16TH STREET,MIAMI,FL,33125,MIAMI-DADE,3053244455,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,false,"1201 N W 16TH STREET
MIAMI, FL 33125
(25.790419, -80.215155)"
10065F,W PALM BEACH VA MEDICAL CENTER,7305 N. MILITARY TRAIL,WEST PALM BEACH,FL,33410,PALM BEACH,5614228600,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,false,"7305 N. MILITARY TRAIL
WEST PALM BEACH, FL 33410
(26.785629, -80.107258)"
101300,FLORIDA HOSPITAL WAUCHULA,533 CARLTON ST,WAUCHULA,FL,33873,HARDEE,8637733101,Critical Access Hospitals,Voluntary non-profit - Private,true,"533 CARLTON ST
WAUCHULA, FL 33873
(27.536471, -81.816562)"
101301,SHANDS LIVE OAK REGIONAL MEDICAL CENTER,1100 SW 11TH ST,LIVE OAK,FL,32060,SUWANNEE,9043621413,Critical Access Hospitals,Proprietary,true,"1100 SW 11TH ST
LIVE OAK, FL 32060
(30.289929, -83.002156)"
101302,CAMPBELLTON-GRACEVILLE HOSPITAL,5429 COLLEGE DR,GRACEVILLE,FL,32440,JACKSON,8502637201,Critical Access Hospitals,Government - Hospital District or Authority,true,"5429 COLLEGE DR
GRACEVILLE, FL 32440
(30.963261, -85.505543)"
101303,LAKE BUTLER HOSPITAL,850 E MAIN ST,LAKE BUTLER,FL,32054,UNION,3864962323,Critical Access Hospitals,Voluntary non-profit - Private,true,"850 E MAIN ST
LAKE BUTLER, FL 32054
(30.02361, -82.327269)"
101304,CALHOUN-LIBERTY HOSPITAL,20370 NE BURNS AVE,BLOUNTSTOWN,FL,32424,CALHOUN,8506743493,Critical Access Hospitals,Voluntary non-profit - Private,true,"20370 NE BURNS AVE
BLOUNTSTOWN, FL 32424
(30.458132, -85.050015)"
101305,GEORGE E WEEMS MEMORIAL HOSPITAL,135 AVE G,APALACHICOLA,FL,32320,FRANKLIN,8506538853,Critical Access Hospitals,Government - Local,true,"135 AVE G
APALACHICOLA, FL 32320
(29.723991, -84.99175)"
101307,DOCTORS MEMORIAL HOSPITAL,2600 HOSPITAL DR,BONIFAY,FL,32425,HOLMES,8505471120,Critical Access Hospitals,Government - Hospital District or Authority,true,"2600 HOSPITAL DR
BONIFAY, FL 32425
(30.760717, -85.682643)"
101308,NORTHWEST FLORIDA COMMUNITY HOSPITAL,1360 BRICKYARD RD,CHIPLEY,FL,32428,WASHINGTON,8506381610,Critical Access Hospitals,Voluntary non-profit - Private,true,"1360 BRICKYARD RD
CHIPLEY, FL 32428
(30.764579, -85.542953)"
101309,HENDRY REGIONAL MEDICAL CENTER,524 W SAGAMORE AVE,CLEWISTON,FL,33440,HENDRY,8639023033,Critical Access Hospitals,Voluntary non-profit - Other,true,"524 W SAGAMORE AVE
CLEWISTON, FL 33440
(26.753238, -80.941418)"
101310,SHANDS STARKE REGIONAL MEDICAL CENTER,922 E CALL ST,STARKE,FL,32091,BRADFORD,9043682300,Critical Access Hospitals,Proprietary,true,"922 E CALL ST
STARKE, FL 32091
(29.941979, -82.101931)"
101311,MADISON COUNTY MEMORIAL HOSPITAL,309 NE MARION ST,MADISON,FL,32340,MADISON,8509732271,Critical Access Hospitals,Government - Hospital District or Authority,true,"309 NE MARION ST
MADISON, FL 32340
(30.470252, -83.411467)"
101312,FISHERMEN'S HOSPITAL,3301 OVERSEAS HWY,MARATHON,FL,33050,MONROE,3057435533,Critical Access Hospitals,Proprietary,true,"3301 OVERSEAS HWY
MARATHON, FL 33050
(24.711047, -81.095028)"
101313,MARINERS HOSPITAL,91500 OVERSEAS HIGHWAY,TAVERNIER,FL,33070,MONROE,3054343000,Critical Access Hospitals,Voluntary non-profit - Private,true,"91500 OVERSEAS HIGHWAY
TAVERNIER, FL 33070
(25.004627, -80.522027)"
110001,HAMILTON MEDICAL CENTER,1200 MEMORIAL DRIVE,DALTON,GA,30720,WHITFIELD,7062726105,Acute Care Hospitals,Voluntary non-profit - Private,true,"1200 MEMORIAL DRIVE
DALTON, GA 30720
(34.788884, -84.983657)"
110002,UPSON REGIONAL MEDICAL CENTER,801 W GORDON STREET,THOMASTON,GA,30286,UPSON,7066478111,Acute Care Hospitals,Voluntary non-profit - Other,true,"801 W GORDON STREET
THOMASTON, GA 30286
(32.887289, -84.337284)"
110003,"MAYO CLINIC HEALTH SYSTEM IN WAYCROSS, INC",1900 TEBEAU STREET,WAYCROSS,GA,31501,WARE,9122872500,Acute Care Hospitals,Voluntary non-profit - Private,true,"1900 TEBEAU STREET
WAYCROSS, GA 31501
(31.226326, -82.348837)"
110004,HUTCHESON MEDICAL CENTER,100 GROSS CRESCENT,FORT OGLETHORPE,GA,30742,CATOOSA,7068582101,Acute Care Hospitals,Government - Hospital District or Authority,true,"100 GROSS CRESCENT
FORT OGLETHORPE, GA 30742
(34.94777, -85.262756)"
110005,NORTHSIDE HOSPITAL FORSYTH,1200 NORTHSIDE FORSYTH DRIVE,CUMMING,GA,30041,FORSYTH,4048518700,Acute Care Hospitals,Voluntary non-profit - Private,true,"1200 NORTHSIDE FORSYTH DRIVE
CUMMING, GA 30041
(34.178338, -84.139554)"
110006,ST MARY'S HOSPITAL,1230 BAXTER STREET,ATHENS,GA,30606,CLARKE,7063893930,Acute Care Hospitals,Voluntary non-profit - Private,true,"1230 BAXTER STREET
ATHENS, GA 30606
(33.946069, -83.403236)"
110007,PHOEBE PUTNEY MEMORIAL HOSPITAL,417 THIRD AVENUE,ALBANY,GA,31703,DOUGHERTY,2293124068,Acute Care Hospitals,Government - Hospital District or Authority,true,"417 THIRD AVENUE
ALBANY, GA 31703
(31.590227, -84.157357)"
110008,NORTHSIDE HOSPITAL CHEROKEE,201 HOSPITAL ROAD,CANTON,GA,30114,CHEROKEE,7707205298,Acute Care Hospitals,Voluntary non-profit - Other,true,"201 HOSPITAL ROAD
CANTON, GA 30114
(34.245736, -84.492172)"
110010,EMORY UNIVERSITY HOSPITAL,"1364 CLIFTON ROAD, NE",ATLANTA,GA,30322,DEKALB,4046868500,Acute Care Hospitals,Voluntary non-profit - Private,true,"1364 CLIFTON ROAD, NE
ATLANTA, GA 30322
(33.791881, -84.320977)"
110011,TANNER MEDICAL CENTER - CARROLLTON,705 DIXIE STREET,CARROLLTON,GA,30117,CARROLL,7708369580,Acute Care Hospitals,Government - Hospital District or Authority,true,"705 DIXIE STREET
CARROLLTON, GA 30117
(33.570555, -85.072464)"
110015,TANNER MEDICAL CENTER VILLA RICA,601 DALLAS HIGHWAY,VILLA RICA,GA,30180,CARROLL,7704563101,Acute Care Hospitals,Government - Hospital District or Authority,true,"601 DALLAS HIGHWAY
VILLA RICA, GA 30180
(33.743913, -84.918918)"
110016,WEST GEORGIA MEDICAL CENTER,1514 VERNON ROAD,LAGRANGE,GA,30240,TROUP,7068821411,Acute Care Hospitals,Government - Hospital District or Authority,true,"1514 VERNON ROAD
LAGRANGE, GA 30240
(33.030172, -85.058365)"
110018,NEWTON MEDICAL CENTER,5126 HOSPITAL DRIVE NE,COVINGTON,GA,30014,NEWTON,7707867053,Acute Care Hospitals,Voluntary non-profit - Private,true,"5126 HOSPITAL DRIVE NE
COVINGTON, GA 30014
(33.602079, -83.84857)"
110023,GORDON HOSPITAL,1035 RED BUD ROAD,CALHOUN,GA,30701,GORDON,7066292895,Acute Care Hospitals,Voluntary non-profit - Church,true,"1035 RED BUD ROAD
CALHOUN, GA 30701
(34.5119, -84.925297)"
110024,CANDLER HOSPITAL,5353 REYNOLDS STREET,SAVANNAH,GA,31412,CHATHAM,9128196000,Acute Care Hospitals,Voluntary non-profit - Other,true,"5353 REYNOLDS STREET
SAVANNAH, GA 31412
(32.02736, -81.101731)"
110025,SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS,2415 PARKWOOD DRIVE,BRUNSWICK,GA,31520,GLYNN,9124667000,Acute Care Hospitals,Government - Hospital District or Authority,true,"2415 PARKWOOD DRIVE
BRUNSWICK, GA 31520
(31.173786, -81.484523)"
110026,ELBERT MEMORIAL HOSPITAL,4 MEDICAL DRIVE,ELBERTON,GA,30635,ELBERT,7062132535,Acute Care Hospitals,Government - Hospital District or Authority,true,"4 MEDICAL DRIVE
ELBERTON, GA 30635
(34.112831, -82.874873)"
110027,"ST MARY'S SACRED HEART HOSPITAL, INC",367 CLEAR CREEK PARKWAY,LAVONIA,GA,30553,FRANKLIN,7063567800,Acute Care Hospitals,Voluntary non-profit - Private,true,"367 CLEAR CREEK PARKWAY
LAVONIA, GA 30553
(34.438102, -83.132813)"
110028,UNIVERSITY HOSPITAL,1350 WALTON WAY,AUGUSTA,GA,30901,RICHMOND,7067229011,Acute Care Hospitals,Voluntary non-profit - Other,true,"1350 WALTON WAY
AUGUSTA, GA 30901
(33.473139, -81.981699)"
110029,"NORTHEAST GEORGIA MEDICAL CENTER, INC",743 SPRING STREET,GAINESVILLE,GA,30501,HALL,7705353553,Acute Care Hospitals,Government - Local,true,"743 SPRING STREET
GAINESVILLE, GA 30501
(34.30335, -83.81737)"
110030,CARTERSVILLE MEDICAL CENTER,960 JOE FRANK HARRIS PARKWAY,CARTERSVILLE,GA,30120,BARTOW,7703878182,Acute Care Hospitals,Voluntary non-profit - Private,false,"960 JOE FRANK HARRIS PARKWAY
CARTERSVILLE, GA 30120
(34.199951, -84.796149)"
110031,SPALDING REGIONAL HOSPITAL,601 SOUTH 8TH STREET,GRIFFIN,GA,30223,SPALDING,7702282721,Acute Care Hospitals,Proprietary,true,"601 SOUTH 8TH STREET
GRIFFIN, GA 30223
(33.239201, -84.265671)"
110032,STEPHENS COUNTY HOSPITAL,163 HOSPITAL DRIVE,TOCCOA,GA,30577,STEPHENS,7062824250,Acute Care Hospitals,Government - Hospital District or Authority,true,"163 HOSPITAL DRIVE
TOCCOA, GA 30577
(34.593049, -83.347229)"
110034,MEDICAL COLLEGE OF GA HOSPITALS AND CLINICS,1120 15TH STREET,AUGUSTA,GA,30912,RICHMOND,7067216569,Acute Care Hospitals,Voluntary non-profit - Other,true,"1120 15TH STREET
AUGUSTA, GA 30912
(33.470738, -81.991602)"
110035,WELLSTAR KENNESTONE HOSPITAL,677 CHURCH STREET,MARIETTA,GA,30060,COBB,7707935000,Acute Care Hospitals,Voluntary non-profit - Other,true,"677 CHURCH STREET
MARIETTA, GA 30060
(33.969172, -84.550331)"
110036,"MEMORIAL HEALTH UNIV MED CEN, INC",4700 WATERS AVENUE,SAVANNAH,GA,31403,CHATHAM,9123508000,Acute Care Hospitals,Voluntary non-profit - Other,true,"4700 WATERS AVENUE
SAVANNAH, GA 31403
(32.031785, -81.091827)"
110038,JOHN D ARCHBOLD MEMORIAL HOSPITAL,915 GORDON AVENUE & MIMOSA DRIVE,THOMASVILLE,GA,31792,THOMAS,2292282880,Acute Care Hospitals,Voluntary non-profit - Private,true,"915 GORDON AVENUE &amp; MIMOSA DRIVE
THOMASVILLE, GA 31792
"
110039,TRINITY HOSPITAL OF AUGUSTA,2260 WRIGHTSBORO RD,AUGUSTA,GA,30904,RICHMOND,7064817000,Acute Care Hospitals,Proprietary,true,"2260 WRIGHTSBORO RD
AUGUSTA, GA 30904
(33.467675, -82.017889)"
110040,NORTHRIDGE MEDICAL CENTER,70 MEDICAL CENTER DRIVE,COMMERCE,GA,30529,JACKSON,7063351100,Acute Care Hospitals,Government - Hospital District or Authority,true,"70 MEDICAL CENTER DRIVE
COMMERCE, GA 30529
(34.218707, -83.469156)"
110041,HABERSHAM COUNTY MEDICAL CTR,541 HISTORIC HIGHWAY 441-NORTH,DEMOREST,GA,30535,HABERSHAM,7067542161,Acute Care Hospitals,Government - Hospital District or Authority,true,"541 HISTORIC HIGHWAY 441-NORTH
DEMOREST, GA 30535
"
110042,WELLSTAR PAULDING HOSPITAL,2518 JIMMY LEE SMITH PARKWAY,HIRAM,GA,30141,PAULDING,4706447000,Acute Care Hospitals,Voluntary non-profit - Other,true,"2518 JIMMY LEE SMITH PARKWAY
HIRAM, GA 30141
"
110043,ST JOSEPH'S HOSPITAL - SAVANNAH,11705 MERCY BOULEVARD,SAVANNAH,GA,31419,CHATHAM,9128194100,Acute Care Hospitals,Voluntary non-profit - Private,true,"11705 MERCY BOULEVARD
SAVANNAH, GA 31419
(31.985079, -81.152792)"
110044,PHOEBE SUMTER MEDICAL CENTER,126 HIGHWAY 280 W,AMERICUS,GA,31719,SUMTER,2299311280,Acute Care Hospitals,Government - Hospital District or Authority,true,"126 HIGHWAY 280 W
AMERICUS, GA 31719
"
110045,BARROW REGIONAL MEDICAL CENTER,316 NORTH BROAD STREET,WINDER,GA,30680,BARROW,7703075210,Acute Care Hospitals,Proprietary,true,"316 NORTH BROAD STREET
WINDER, GA 30680
(34.007043, -83.706689)"
110046,CLEARVIEW  REGIONAL MEDICAL CENTER,2151 WEST SPRING STREET,MONROE,GA,30655,WALTON,7702678461,Acute Care Hospitals,Proprietary,true,"2151 WEST SPRING STREET
MONROE, GA 30655
(33.798652, -83.746332)"
110050,MURRAY MEDICAL CENTER,"707 OLD DALTON ELLIJAY ROAD, PO BOX 1406",CHATSWORTH,GA,30705,MURRAY,7065172031,Acute Care Hospitals,Voluntary non-profit - Private,true,"707 OLD DALTON ELLIJAY ROAD, PO BOX 1406
CHATSWORTH, GA 30705
(34.779926, -84.782162)"
110051,UNION GENERAL HOSPITAL,35 HOSPITAL ROAD,BLAIRSVILLE,GA,30512,UNION,7067452111,Acute Care Hospitals,Government - Hospital District or Authority,true,"35 HOSPITAL ROAD
BLAIRSVILLE, GA 30512
(34.886699, -83.962676)"
110054,FLOYD MEDICAL CENTER,304 TURNER MCCALL BLVD P O BOX 233,ROME,GA,30162,FLOYD,7065096900,Acute Care Hospitals,Government - Hospital District or Authority,true,"304 TURNER MCCALL BLVD P O BOX 233
ROME, GA 30162
(34.260457, -85.180345)"
110064,MIDTOWN MEDICAL CENTER,710 CENTER ST BOX 951,COLUMBUS,GA,31901,MUSCOGEE,7065711000,Acute Care Hospitals,Voluntary non-profit - Other,true,"710 CENTER ST BOX 951
COLUMBUS, GA 31901
(32.481668, -84.981885)"
110069,HOUSTON MEDICAL CENTER,1601 WATSON BOULEVARD,WARNER ROBINS,GA,31093,HOUSTON,4789224281,Acute Care Hospitals,Voluntary non-profit - Private,true,"1601 WATSON BOULEVARD
WARNER ROBINS, GA 31093
(32.618198, -83.62941)"
110071,APPLING HOSPITAL,163 E TOLLISON STREET,BAXLEY,GA,31513,APPLING,9123679841,Acute Care Hospitals,Government - Hospital District or Authority,true,"163 E TOLLISON STREET
BAXLEY, GA 31513
(31.769912, -82.351555)"
110073,DORMINY MEDICAL CENTER,"200 PERRY HOUSE ROAD, BOX 1447",FITZGERALD,GA,31750,BEN HILL,2294247100,Acute Care Hospitals,Government - Hospital District or Authority,true,"200 PERRY HOUSE ROAD, BOX 1447
FITZGERALD, GA 31750
(31.696988, -83.260921)"
110074,ATHENS REGIONAL MEDICAL CENTER,1199 PRINCE AVENUE,ATHENS,GA,30606,CLARKE,7064757000,Acute Care Hospitals,Voluntary non-profit - Other,true,"1199 PRINCE AVENUE
ATHENS, GA 30606
(33.962383, -83.397803)"
110075,EAST GEORGIA REGIONAL MEDICAL CENTER,1499 FAIR ROAD,STATESBORO,GA,30458,BULLOCH,9124861500,Acute Care Hospitals,Proprietary,true,"1499 FAIR ROAD
STATESBORO, GA 30458
(32.415229, -81.76869)"
110076,DEKALB MEDICAL CENTER,2701 N DECATUR ROAD,DECATUR,GA,30033,DEKALB,4045011000,Acute Care Hospitals,Voluntary non-profit - Private,true,"2701 N DECATUR ROAD
DECATUR, GA 30033
(33.79203, -84.283193)"
110078,EMORY UNIVERSITY HOSPITAL MIDTOWN,550 PEACHTREE ST NE,ATLANTA,GA,30308,FULTON,4046864411,Acute Care Hospitals,Voluntary non-profit - Private,true,"550 PEACHTREE ST NE
ATLANTA, GA 30308
(33.769802, -84.385172)"
110079,GRADY MEMORIAL HOSPITAL,"80 JESSE HILL, JR DRIVE SE",ATLANTA,GA,30303,FULTON,4046164252,Acute Care Hospitals,Voluntary non-profit - Other,true,"80 JESSE HILL, JR DRIVE SE
ATLANTA, GA 30303
(33.752186, -84.382576)"
110082,"SAINT JOSEPH'S HOSPITAL OF ATLANTA, INC",5665 PEACHTREE DUNWOODY ROAD,ATLANTA,GA,30342,FULTON,6788435720,Acute Care Hospitals,Voluntary non-profit - Private,true,"5665 PEACHTREE DUNWOODY ROAD
ATLANTA, GA 30342
(33.908474, -84.351818)"
110083,PIEDMONT HOSPITAL,1968 PEACHTREE RD NW,ATLANTA,GA,30309,FULTON,4046055000,Acute Care Hospitals,Voluntary non-profit - Private,true,"1968 PEACHTREE RD NW
ATLANTA, GA 30309
(33.807481, -84.393754)"
110086,WASHINGTON COUNTY REGIONAL MEDICAL CENTER,610 SPARTA ROAD,SANDERSVILLE,GA,31082,WASHINGTON,4782402100,Acute Care Hospitals,Government - Hospital District or Authority,true,"610 SPARTA ROAD
SANDERSVILLE, GA 31082
(32.996817, -82.805042)"
110087,GWINNETT MEDICAL CENTER,1000 MEDICAL CENTER BOULEVARD,LAWRENCEVILLE,GA,30045,GWINNETT,6783121000,Acute Care Hospitals,Government - Hospital District or Authority,true,"1000 MEDICAL CENTER BOULEVARD
LAWRENCEVILLE, GA 30045
(33.961704, -84.016197)"
110089,COFFEE REGIONAL MEDICAL CENTER,1101 OCILLA ROAD,DOUGLAS,GA,31533,COFFEE,2293841900,Acute Care Hospitals,Government - Hospital District or Authority,true,"1101 OCILLA ROAD
DOUGLAS, GA 31533
(31.510257, -82.865369)"
110091,ROCKDALE MEDICAL CENTER,"1412 MILSTEAD AVENUE, NE",CONYERS,GA,30012,ROCKDALE,7709183000,Acute Care Hospitals,Proprietary,true,"1412 MILSTEAD AVENUE, NE
CONYERS, GA 30012
(33.682239, -84.001941)"
110092,DODGE COUNTY HOSPITAL,901 GRIFFIN AVE,EASTMAN,GA,31023,DODGE,4784484067,Acute Care Hospitals,Government - Hospital District or Authority,true,"901 GRIFFIN AVE
EASTMAN, GA 31023
"
110095,TIFT REGIONAL MEDICAL CENTER,901 E 18TH STREET,TIFTON,GA,31793,TIFT,2293827120,Acute Care Hospitals,Government - Hospital District or Authority,true,"901 E 18TH STREET
TIFTON, GA 31793
(31.470415, -83.491222)"
110100,JEFFERSON HOSPITAL,1067 PEACHTREE ST,LOUISVILLE,GA,30434,JEFFERSON,4786257000,Acute Care Hospitals,Government - Hospital District or Authority,true,"1067 PEACHTREE ST
LOUISVILLE, GA 30434
(33.010363, -82.404349)"
110101,COOK  MEDICAL CENTER  A CAMPUS OF TIFT REG MED CTR,706 N PARRISH AVE,ADEL,GA,31620,COOK,2298968077,Acute Care Hospitals,Proprietary,true,"706 N PARRISH AVE
ADEL, GA 31620
(31.143688, -83.424694)"
110104,CRISP REGIONAL HOSPITAL,902 7TH STREET NORTH,CORDELE,GA,31015,CRISP,2292763100,Acute Care Hospitals,Government - Hospital District or Authority,true,"902 7TH STREET NORTH
CORDELE, GA 31015
(31.977335, -83.782841)"
110105,COLQUITT REGIONAL MEDICAL CENTER,3131 THOMASVILLE HWY BOX 40,MOULTRIE,GA,31768,COLQUITT,2299853420,Acute Care Hospitals,Government - Hospital District or Authority,true,"3131 THOMASVILLE HWY BOX 40
MOULTRIE, GA 31768
(31.122834, -83.783856)"
110107,MEDICAL CENTER OF CENTRAL GEORGIA,777 HEMLOCK STREET,MACON,GA,31201,BIBB,4786336805,Acute Care Hospitals,Government - Hospital District or Authority,true,"777 HEMLOCK STREET
MACON, GA 31201
(32.833066, -83.636328)"
110109,EMANUEL MEDICAL CENTER,117 KITE ROAD,SWAINSBORO,GA,30401,EMANUEL,4782891304,Acute Care Hospitals,Government - Hospital District or Authority,true,"117 KITE ROAD
SWAINSBORO, GA 30401
(32.59326, -82.346605)"
110111,UNIVERSITY MCDUFFIE COUNTY REGIONAL MEDICAL CENTER,2460 WASHINGTON ROAD,THOMSON,GA,30824,MCDUFFIE,7065951411,Acute Care Hospitals,Government - Hospital District or Authority,true,"2460 WASHINGTON ROAD
THOMSON, GA 30824
(33.525457, -82.504991)"
110113,BURKE MEDICAL CENTER,351 LIBERTY STREET,WAYNESBORO,GA,30830,BURKE,7065544435,Acute Care Hospitals,Proprietary,true,"351 LIBERTY STREET
WAYNESBORO, GA 30830
(33.083439, -82.011603)"
110115,ATLANTA MEDICAL CENTER,303 PARKWAY DR NE,ATLANTA,GA,30312,FULTON,4042654000,Acute Care Hospitals,Proprietary,true,"303 PARKWAY DR NE
ATLANTA, GA 30312
(33.761921, -84.374251)"
110121,GRADY GENERAL HOSPITAL,"1155 5TH STREET, SE",CAIRO,GA,39828,GRADY,2293770251,Acute Care Hospitals,Voluntary non-profit - Private,true,"1155 5TH STREET, SE
CAIRO, GA 39828
(30.851659, -84.193736)"
110122,SOUTH GEORGIA MEDICAL CENTER,"2501 NORTH PATTERSON STREET, PO BOX 1727",VALDOSTA,GA,31603,LOWNDES,2293331020,Acute Care Hospitals,Government - Hospital District or Authority,true,"2501 NORTH PATTERSON STREET, PO BOX 1727
VALDOSTA, GA 31603
(30.860933, -83.288877)"
110124,WAYNE MEMORIAL HOSPITAL,865 SOUTH FIRST STREET,JESUP,GA,31545,WAYNE,9125303302,Acute Care Hospitals,Government - Hospital District or Authority,true,"865 SOUTH FIRST STREET
JESUP, GA 31545
(31.602794, -81.898737)"
110125,FAIRVIEW PARK HOSPITAL,200 INDUSTRIAL BOULEVARD,DUBLIN,GA,31021,LAURENS,4782743100,Acute Care Hospitals,Proprietary,true,"200 INDUSTRIAL BOULEVARD
DUBLIN, GA 31021
(32.534759, -82.951076)"
110128,MEADOWS REGIONAL MEDICAL CENTER,ONE MEADOWS PARKWAY,VIDALIA,GA,30474,TOOMBS,9125355828,Acute Care Hospitals,Proprietary,true,"ONE MEADOWS PARKWAY
VIDALIA, GA 30474
"
110129,"ST FRANCIS HOSPITAL, INC",2122 MANCHESTER EXPRESSWAY,COLUMBUS,GA,31995,MUSCOGEE,7065964020,Acute Care Hospitals,Voluntary non-profit - Private,true,"2122 MANCHESTER EXPRESSWAY
COLUMBUS, GA 31995
(32.506927, -84.961378)"
110130,IRWIN COUNTY HOSPITAL,710 N IRWIN AVENUE,OCILLA,GA,31774,IRWIN,2294683845,Acute Care Hospitals,Government - Hospital District or Authority,false,"710 N IRWIN AVENUE
OCILLA, GA 31774
(31.603331, -83.250322)"
110132,MEMORIAL HOSPITAL AND MANOR,1500 E SHOTWELL STREET,BAINBRIDGE,GA,39819,DECATUR,2292463500,Acute Care Hospitals,Government - Hospital District or Authority,true,"1500 E SHOTWELL STREET
BAINBRIDGE, GA 39819
(30.903766, -84.550726)"
110135,TAYLOR REGIONAL HOSPITAL,222 PERRY HWY,HAWKINSVILLE,GA,31036,PULASKI,4787830200,Acute Care Hospitals,Voluntary non-profit - Private,true,"222 PERRY HWY
HAWKINSVILLE, GA 31036
(32.295633, -83.485824)"
110142,EVANS MEMORIAL HOSPITAL,200 N RIVER STREET,CLAXTON,GA,30417,EVANS,9127395105,Acute Care Hospitals,Government - Hospital District or Authority,true,"200 N RIVER STREET
CLAXTON, GA 30417
(32.164133, -81.900403)"
110143,WELLSTAR COBB HOSPITAL,3950 AUSTELL RD,AUSTELL,GA,30106,COBB,7707324000,Acute Care Hospitals,Voluntary non-profit - Other,true,"3950 AUSTELL RD
AUSTELL, GA 30106
(33.857961, -84.600703)"
110146,SOUTHEAST GEORGIA HEALTH SYSTEM- CAMDEN CAMPUS,2000 DAN PROCTOR DRIVE,SAINT MARYS,GA,31558,CAMDEN,9125766401,Acute Care Hospitals,Government - Hospital District or Authority,true,"2000 DAN PROCTOR DRIVE
SAINT MARYS, GA 31558
(30.780986, -81.615607)"
110150,OCONEE REGIONAL MEDICAL CENTER,821 N COBB STREET  POST OFFICE BOX 690,MILLEDGEVILLE,GA,31061,BALDWIN,4784543550,Acute Care Hospitals,Voluntary non-profit - Private,true,"821 N COBB STREET POST OFFICE BOX 690
MILLEDGEVILLE, GA 31061
(33.088002, -83.244636)"
110153,PERRY HOSPITAL,1120 MORNINGSIDE DR,PERRY,GA,31069,HOUSTON,4789873600,Acute Care Hospitals,Voluntary non-profit - Private,true,"1120 MORNINGSIDE DR
PERRY, GA 31069
(32.458888, -83.711243)"
110161,NORTHSIDE HOSPITAL,"1000 JOHNSON FERRY ROAD, NE",ATLANTA,GA,30342,FULTON,4048518000,Acute Care Hospitals,Voluntary non-profit - Private,true,"1000 JOHNSON FERRY ROAD, NE
ATLANTA, GA 30342
(33.907899, -84.354048)"
110164,COLISEUM MEDICAL CENTERS,350 HOSPITAL DRIVE,MACON,GA,31217,BIBB,4787657000,Acute Care Hospitals,Voluntary non-profit - Private,true,"350 HOSPITAL DRIVE
MACON, GA 31217
(32.845999, -83.617823)"
110165,SOUTHERN REGIONAL MEDICAL CENTER,"11 UPPER RIVERDALE ROAD, SW",RIVERDALE,GA,30274,CLAYTON,7709918160,Acute Care Hospitals,Voluntary non-profit - Private,true,"11 UPPER RIVERDALE ROAD, SW
RIVERDALE, GA 30274
(33.576612, -84.393249)"
